feature_name,ref_end,ref_seq_name,ref_start,splice_index,transcription_index,translation_modifier_name
NS5A,7601,REF_1_unassigned_KJ439777,6258,1,1,
NS5A,7601,REF_1_unassigned_KJ439780,6258,1,1,
NS5A,7601,REF_4k_FJ462438,6258,1,1,
NS5A,7601,REF_MASTER_NC_004102,6258,1,1,
NS5A,7602,REF_1n_KJ439781,6259,1,1,
NS5A,7602,REF_1_unassigned_KJ439779,6259,1,1,
NS5A,7602,REF_2a_HQ639944,6205,1,1,
NS5A,7603,REF_4_unassigned_JF735138,6260,1,1,
NS5A,7604,REF_1h_KC248198,6261,1,1,
NS5A,7604,REF_1h_KC248199,6261,1,1,
NS5A,7604,REF_1m_KJ439778,6261,1,1,
NS5A,7604,REF_6d_D84263,6249,1,1,
NS5A,7605,REF_7a_NC_030791,6268,1,1,
NS5A,7605,REF_7_NC_030791,6268,1,1,
NS5A,7606,REF_6e_EU246932,6242,1,1,
NS5A,7607,REF_3b_JQ065709,6252,1,1,
NS5A,7610,REF_1i_KJ439772,6270,1,1,
NS5A,7610,REF_6h_D84265,6258,1,1,
NS5A,7610,REF_6n_DQ835768,6258,1,1,
NS5A,7610,REF_6_unassigned_JX183549,6258,1,1,
NS5A,7610,REF_6_unassigned_JX183550,6258,1,1,
NS5A,7611,REF_6c_EF424629,6256,1,1,
NS5A,7611,REF_6q_EF424625,6259,1,1,
NS5A,7612,REF_1e_KC248194,6269,1,1,
NS5A,7612,REF_2i_DQ155561,7586,1,1,
NS5A,7612,REF_6_unassigned_DQ278891,6260,1,1,
NS5A,7613,REF_6i_DQ835762,6261,1,1,
NS5A,7613,REF_6i_DQ835770,6261,1,1,
NS5A,7613,REF_6j_DQ835761,6261,1,1,
NS5A,7613,REF_6j_DQ835769,6261,1,1,
NS5A,7613,REF_6k_D84264,6261,1,1,
NS5A,7613,REF_6l_EF424628,6261,1,1,
NS5A,7613,REF_6l_JX183556,6261,1,1,
NS5A,7613,REF_6m_DQ835766,6261,1,1,
NS5A,7613,REF_6m_DQ835767,6261,1,1,
NS5A,7613,REF_6o_EF424627,6258,1,1,
NS5A,7613,REF_6r_EU408328,6258,1,1,
NS5A,7613,REF_6s_EU408329,6261,1,1,
NS5A,7613,REF_6v_EU798760,6261,1,1,
NS5A,7613,REF_6xb_JX183552,6261,1,1,
NS5A,7613,REF_6xb_KJ567645,6261,1,1,
NS5A,7613,REF_6_unassigned_DQ278893,6261,1,1,
NS5A,7613,REF_6_unassigned_JX183551,6261,1,1,
NS5A,7613,REF_6_unassigned_JX183553,6261,1,1,
NS5A,7613,REF_6_unassigned_JX183554,6261,1,1,
NS5A,7613,REF_6_unassigned_JX183558,6261,1,1,
NS5A,7614,REF_2c_JX227949,6208,1,1,
NS5A,7614,REF_6n_DQ278894,6262,1,1,
NS5A,7614,REF_6p_EF424626,6259,1,1,
NS5A,7616,REF_6xe_JX183557,6264,1,1,
NS5A,7616,REF_6xe_KM252792,6264,1,1,
NS5A,7616,REF_6_unassigned_KC844040,6264,1,1,
NS5A,7617,REF_6_unassigned_KJ470625,6256,1,1,
NS5A,7619,REF_6f_DQ835760,6255,1,1,
NS5A,7620,REF_1l_KC248193,6277,1,1,
NS5A,7620,REF_1l_KC248196,6277,1,1,
NS5A,7620,REF_1_unassigned_KJ439776,6277,1,1,
NS5A,7620,REF_6w_DQ278892,6271,1,1,
NS5A,7623,REF_1l_KC248197,6280,1,1,
NS5A,7623,REF_3h_JF735121,6271,1,1,
NS5A,7623,REF_3h_JF735126,6271,1,1,
NS5A,7623,REF_3k_D63821,6271,1,1,
NS5A,7623,REF_3k_JF735122,6271,1,1,
NS5A,7623,REF_6_unassigned_KJ470623,6256,1,1,
NS5A,7625,REF_6xd_KM252789,6273,1,1,
NS5A,7626,REF_6b_NC_009827,6274,1,1,
NS5A,7626,REF_6_NC_009827,6274,1,1,
NS5A,7628,REF_1_unassigned_KC248195,6282,1,1,
NS5A,7628,REF_6xd_KM252790,6276,1,1,
NS5A,7628,REF_6xd_KM252791,6276,1,1,
NS5A,7629,REF_3a_D28917,6274,1,1,
NS5A,7629,REF_3a_NC_009824,6274,1,1,
NS5A,7629,REF_3e_KJ470618,6271,1,1,
NS5A,7629,REF_3_NC_009824,6274,1,1,
NS5A,7629,REF_3_unassigned_JF735124,6268,1,1,
NS5A,7630,REF_3d_KJ470619,6275,1,1,
NS5A,7630,REF_3i_FJ407092,6275,1,1,
NS5A,7631,REF_6e_DQ314805,6267,1,1,
NS5A,7631,REF_6g_D63822,6267,1,1,
NS5A,7631,REF_6g_DQ314806,6267,1,1,
NS5A,7631,REF_6xc_KJ567651,6276,1,1,
NS5A,7632,REF_6_unassigned_KJ470622,6268,1,1,
NS5A,7633,REF_3a_JN714194,6278,1,1,
NS5A,7633,REF_4c_FJ462436,6257,1,1,
NS5A,7633,REF_6_unassigned_KJ470621,6269,1,1,
NS5A,7633,REF_6_unassigned_KJ470624,6269,1,1,
NS5A,7635,REF_3b_D49374,6280,1,1,
NS5A,7636,REF_2i_DQ155561,7613,1,1,
NS5A,7636,REF_6_unassigned_KJ470620,6272,1,1,
NS5A,7637,REF_6_unassigned_KC844039,6279,1,1,
NS5A,7638,REF_3g_JF735123,6277,1,1,
NS5A,7639,REF_2q_FN666428,6242,1,1,
NS5A,7639,REF_2q_FN666429,6242,1,1,
NS5A,7639,REF_2_unassigned_KC197236,6242,1,1,
NS5A,7639,REF_2_unassigned_KC197237,6242,1,1,
NS5A,7642,REF_2_unassigned_KC197239,6245,1,1,
NS5A,7645,REF_2t_KC197238,6248,1,1,
NS5A,7660,REF_2_unassigned_JF735117,6263,1,1,
NS5A,7666,REF_2a_AB047639,6269,1,1,
NS5A,7666,REF_2a_D00944,6269,1,1,
NS5A,7666,REF_2d_JF735114,6269,1,1,
NS5A,7666,REF_2f_KC844042,6269,1,1,
NS5A,7666,REF_2f_KC844050,6269,1,1,
NS5A,7666,REF_2j_JF735113,6269,1,1,
NS5A,7666,REF_2r_JF735115,6269,1,1,
NS5A,7666,REF_2_D00944,6269,1,1,
NS5A,7666,REF_2_unassigned_JF735110,6269,1,1,
NS5A,7666,REF_2_unassigned_JF735116,6269,1,1,
NS5A,7666,REF_2_unassigned_JF735118,6269,1,1,
NS5A,7667,REF_2b_AB030907,6270,1,1,
NS5A,7667,REF_2b_D10988,6270,1,1,
NS5A,7667,REF_2k_AB031663,6270,1,1,
NS5A,7669,REF_2m_JF735111,6269,1,1,
NS5A,7676,REF_2_unassigned_JF735119,6267,1,1,
NS5A,7678,REF_2c_D50409,6269,1,1,
NS5A,7678,REF_2u_JF735112,6269,1,1,
NS5A,7693,REF_4_unassigned_JF735132,6257,1,1,
NS5A,7882,REF_2e_JF735120,6470,1,1,
NS5B,10,REF_4j_L36438,2,1,1,
NS5B,125,REF_2g_X93323,3,1,1,
NS5B,197,REF_2g_X93323,129,1,1,
NS5B,198,REF_2h_X93327,1,1,1,
NS5B,322,REF_4j_L36438,14,1,1,
NS5B,330,REF_4j_L36438,328,1,1,
NS5B,483,REF_2n_L39309_L44602,460,1,1,
NS5B,600,REF_4i_L36439_L36437,592,1,1,
NS5B,612,REF_4i_L36439_L36437,604,1,1,
NS5B,654,REF_4i_L36439_L36437,616,1,1,
NS5B,660,REF_4i_L36439_L36437,658,1,1,
NS5B,792,REF_2n_L39309_L44602,487,1,1,
NS5B,798,REF_2p_L39300_L44601,460,1,1,
NS5B,864,REF_4i_L36439_L36437,664,1,1,
NS5B,924,REF_4i_L36439_L36437,868,1,1,
NS5B,930,REF_4e_L29589_L29590,592,1,1,
NS5B,930,REF_4h_L29610_L29611,592,1,1,
NS5B,930,REF_4i_L36439_L36437,928,1,1,
NS5B,1410,REF_2s_JQ924942_HM777447_HM777332,1096,1,1,
NS5B,1510,REF_1f_L38350_L38371,1202,1,1,
NS5B,1528,REF_1f_L38350_L38371,1517,1,1,
NS5B,1543,REF_2o_L38333_L38373,1205,1,1,
NS5B,1852,REF_3c_D16612_D14198_D16613,1520,1,1,
NS5B,1853,REF_3f_D16614_D14203_D16615,1521,1,1,
NS5B,2959,REF_3c_D16612_D14198_D16613,2198,1,1,
NS5B,2960,REF_3f_D16614_D14203_D16615,2199,1,1,
NS5B,9052,REF_4a_DQ988074,7508,1,1,
NS5B,9088,REF_4d_FJ462437,7586,1,1,
NS5B,9102,REF_2b_AB661382,7327,1,1,
NS5B,9102,REF_2b_AB661388,7327,1,1,
NS5B,9110,REF_2j_HM777358,7587,1,1,
NS5B,9122,REF_6w_EU643836,7347,1,1,
NS5B,9125,REF_6w_EU643834,7350,1,1,
NS5B,9157,REF_4g_JX227971,7382,1,1,
NS5B,9172,REF_4v_HQ537008,7505,1,1,
NS5B,9175,REF_4v_HQ537009,7508,1,1,
NS5B,9181,REF_1a_EF407457,7406,1,1,
NS5B,9187,REF_1_unassigned_HQ537007,7496,1,1,
NS5B,9190,REF_1a_HQ850279,7451,1,1,
NS5B,9223,REF_4_unassigned_FJ025854,7448,1,1,
NS5B,9226,REF_4w_FJ025855,7451,1,1,
NS5B,9226,REF_4w_FJ025856,7451,1,1,
NS5B,9244,REF_4v_JX227960,7469,1,1,
NS5B,9258,REF_4d_DQ418786,7483,1,1,
NS5B,9262,REF_4k_EU392171,7487,1,1,
NS5B,9269,REF_4o_JX227977,7494,1,1,
NS5B,9283,REF_4d_EU392172,7508,1,1,
NS5B,9284,REF_4m_JX227972,7509,1,1,
NS5B,9286,REF_4n_JX227970,7511,1,1,
NS5B,9287,REF_4g_JX227963,7512,1,1,
NS5B,9288,REF_4a_DQ418789,7513,1,1,
NS5B,9290,REF_4l_JX227957,7515,1,1,
NS5B,9291,REF_4f_EU392175,7516,1,1,
NS5B,9291,REF_5a_AF064490,7516,1,1,
NS5B,9292,REF_4f_EU392174,7517,1,1,
NS5B,9294,REF_2c_JX227949,7615,1,1,
NS5B,9297,REF_4v_JX227959,7522,1,1,
NS5B,9299,REF_4k_EU392173,7524,1,1,
NS5B,9301,REF_4r_JX227976,7526,1,1,
NS5B,9304,REF_4f_EF589161,7532,1,1,
NS5B,9306,REF_4a_NC_009825,7531,1,1,
NS5B,9306,REF_4_NC_009825,7531,1,1,
NS5B,9310,REF_4_unassigned_JX227964,7535,1,1,
NS5B,9315,REF_6a_HQ639936,7564,1,1,
NS5B,9324,REF_5a_NC_009826,7549,1,1,
NS5B,9324,REF_5_NC_009826,7549,1,1,
NS5B,9331,REF_3i_JX227955,7556,1,1,
NS5B,9333,REF_3g_JX227954,7558,1,1,
NS5B,9337,REF_1b_EU781828,7562,1,1,
NS5B,9340,REF_6a_Y12083,7565,1,1,
NS5B,9343,REF_2i_DQ155561,7637,1,1,
NS5B,9348,REF_1b_EU781827,7573,1,1,
NS5B,9350,REF_1_unassigned_AJ851228,7575,1,1,
NS5B,9354,REF_2i_DQ155561,9346,1,1,
NS5B,9355,REF_6a_AY859526,7580,1,1,
NS5B,9358,REF_2l_KC197235,7583,1,1,
NS5B,9358,REF_6v_EU158186,7583,1,1,
NS5B,9358,REF_6v_EU798761,7583,1,1,
NS5B,9359,REF_2i_DQ155561,9357,1,1,
NS5B,9359,REF_4o_FJ462440,7584,1,1,
NS5B,9361,REF_1g_AM910652,7586,1,1,
NS5B,9361,REF_4l_FJ839870,7586,1,1,
NS5B,9361,REF_4_unassigned_JF735129,7586,1,1,
NS5B,9361,REF_6n_EU246938,7586,1,1,
NS5B,9362,REF_1b_D90208,7587,1,1,
NS5B,9362,REF_2j_HM777359,7587,1,1,
NS5B,9362,REF_4m_FJ462433,7587,1,1,
NS5B,9362,REF_4s_JF735136,7587,1,1,
NS5B,9362,REF_4_unassigned_JF735131,7587,1,1,
NS5B,9364,REF_2k_JX227953,7589,1,1,
NS5B,9364,REF_3a_X76918,7589,1,1,
NS5B,9364,REF_4p_FJ462431,7589,1,1,
NS5B,9364,REF_4t_FJ839869,7589,1,1,
NS5B,9364,REF_4_unassigned_JF735130,7589,1,1,
NS5B,9364,REF_4_unassigned_JF735135,7589,1,1,
NS5B,9364,REF_6o_EU246934,7589,1,1,
NS5B,9364,REF_6t_EU246939,7589,1,1,
NS5B,9365,REF_1b_M58335,7590,1,1,
NS5B,9367,REF_4n_FJ462441,7592,1,1,
NS5B,9367,REF_6u_EU246940,7592,1,1,
NS5B,9368,REF_2m_JX227967,7593,1,1,
NS5B,9368,REF_4g_FJ462432,7593,1,1,
NS5B,9369,REF_2i_DQ155561,9364,1,1,
NS5B,9370,REF_6e_EU246931,7595,1,1,
NS5B,9370,REF_6f_EU246936,7595,1,1,
NS5B,9373,REF_2l_KC197240,7598,1,1,
NS5B,9374,REF_1d_KJ439768,7599,1,1,
NS5B,9374,REF_4q_FJ462434,7599,1,1,
NS5B,9375,REF_6t_EF632071,7600,1,1,
NS5B,9376,REF_4b_FJ462435,7601,1,1,
NS5B,9376,REF_4r_FJ462439,7601,1,1,
NS5B,9376,REF_4_unassigned_JF735127,7601,1,1,
NS5B,9376,REF_4_unassigned_JF735134,7601,1,1,
NS5B,9376,REF_6a_EU246930,7601,1,1,
NS5B,9376,REF_6xa_EU408330,7601,1,1,
NS5B,9376,REF_6xa_EU408331,7601,1,1,
NS5B,9376,REF_6xa_EU408332,7601,1,1,
NS5B,9377,REF_1a_M62321,7602,1,1,
NS5B,9377,REF_1a_M67463,7602,1,1,
NS5B,9377,REF_1a_NC_004102,7602,1,1,
NS5B,9377,REF_1c_AY051292,7602,1,1,
NS5B,9377,REF_1c_AY651061,7602,1,1,
NS5B,9377,REF_1c_D14853,7602,1,1,
NS5B,9377,REF_1j_KJ439773,7602,1,1,
NS5B,9377,REF_1k_KJ439774,7602,1,1,
NS5B,9377,REF_1m_KJ439782,7602,1,1,
NS5B,9377,REF_1n_KJ439775,7602,1,1,
NS5B,9377,REF_1_NC_004102,7602,1,1,
NS5B,9377,REF_1_unassigned_KJ439777,7602,1,1,
NS5B,9377,REF_1_unassigned_KJ439780,7602,1,1,
NS5B,9377,REF_4k_FJ462438,7602,1,1,
NS5B,9377,REF_MASTER_NC_004102,7602,1,1,
NS5B,9378,REF_1n_KJ439781,7603,1,1,
NS5B,9378,REF_1_unassigned_KJ439779,7603,1,1,
NS5B,9378,REF_2a_HQ639944,7603,1,1,
NS5B,9379,REF_4_unassigned_JF735138,7604,1,1,
NS5B,9380,REF_1h_KC248198,7605,1,1,
NS5B,9380,REF_1h_KC248199,7605,1,1,
NS5B,9380,REF_1m_KJ439778,7605,1,1,
NS5B,9380,REF_6d_D84263,7605,1,1,
NS5B,9381,REF_7a_NC_030791,7606,1,1,
NS5B,9381,REF_7_NC_030791,7606,1,1,
NS5B,9382,REF_6e_EU246932,7607,1,1,
NS5B,9383,REF_3b_JQ065709,7608,1,1,
NS5B,9386,REF_1i_KJ439772,7611,1,1,
NS5B,9386,REF_6h_D84265,7611,1,1,
NS5B,9386,REF_6n_DQ835768,7611,1,1,
NS5B,9386,REF_6_unassigned_JX183549,7611,1,1,
NS5B,9386,REF_6_unassigned_JX183550,7611,1,1,
NS5B,9387,REF_6c_EF424629,7612,1,1,
NS5B,9387,REF_6q_EF424625,7612,1,1,
NS5B,9388,REF_1e_KC248194,7613,1,1,
NS5B,9388,REF_6_unassigned_DQ278891,7613,1,1,
NS5B,9389,REF_6i_DQ835762,7614,1,1,
NS5B,9389,REF_6i_DQ835770,7614,1,1,
NS5B,9389,REF_6j_DQ835761,7614,1,1,
NS5B,9389,REF_6j_DQ835769,7614,1,1,
NS5B,9389,REF_6k_D84264,7614,1,1,
NS5B,9389,REF_6l_EF424628,7614,1,1,
NS5B,9389,REF_6l_JX183556,7614,1,1,
NS5B,9389,REF_6m_DQ835766,7614,1,1,
NS5B,9389,REF_6m_DQ835767,7614,1,1,
NS5B,9389,REF_6o_EF424627,7614,1,1,
NS5B,9389,REF_6r_EU408328,7614,1,1,
NS5B,9389,REF_6s_EU408329,7614,1,1,
NS5B,9389,REF_6v_EU798760,7614,1,1,
NS5B,9389,REF_6xb_JX183552,7614,1,1,
NS5B,9389,REF_6xb_KJ567645,7614,1,1,
NS5B,9389,REF_6_unassigned_DQ278893,7614,1,1,
NS5B,9389,REF_6_unassigned_JX183551,7614,1,1,
NS5B,9389,REF_6_unassigned_JX183553,7614,1,1,
NS5B,9389,REF_6_unassigned_JX183554,7614,1,1,
NS5B,9389,REF_6_unassigned_JX183558,7614,1,1,
NS5B,9390,REF_6n_DQ278894,7615,1,1,
NS5B,9390,REF_6p_EF424626,7615,1,1,
NS5B,9392,REF_6xe_JX183557,7617,1,1,
NS5B,9392,REF_6xe_KM252792,7617,1,1,
NS5B,9392,REF_6_unassigned_KC844040,7617,1,1,
NS5B,9393,REF_6_unassigned_KJ470625,7618,1,1,
NS5B,9395,REF_6f_DQ835760,7620,1,1,
NS5B,9396,REF_1l_KC248193,7621,1,1,
NS5B,9396,REF_1l_KC248196,7621,1,1,
NS5B,9396,REF_1_unassigned_KJ439776,7621,1,1,
NS5B,9396,REF_6w_DQ278892,7621,1,1,
NS5B,9397,REF_2q_FN666429,7640,1,1,
NS5B,9399,REF_1l_KC248197,7624,1,1,
NS5B,9399,REF_3h_JF735121,7624,1,1,
NS5B,9399,REF_3h_JF735126,7624,1,1,
NS5B,9399,REF_3k_D63821,7624,1,1,
NS5B,9399,REF_3k_JF735122,7624,1,1,
NS5B,9399,REF_6_unassigned_KJ470623,7624,1,1,
NS5B,9401,REF_6xd_KM252789,7626,1,1,
NS5B,9402,REF_6b_NC_009827,7627,1,1,
NS5B,9402,REF_6_NC_009827,7627,1,1,
NS5B,9404,REF_1_unassigned_KC248195,7629,1,1,
NS5B,9404,REF_6xd_KM252790,7629,1,1,
NS5B,9404,REF_6xd_KM252791,7629,1,1,
NS5B,9405,REF_3a_D28917,7630,1,1,
NS5B,9405,REF_3a_NC_009824,7630,1,1,
NS5B,9405,REF_3e_KJ470618,7630,1,1,
NS5B,9405,REF_3_NC_009824,7630,1,1,
NS5B,9405,REF_3_unassigned_JF735124,7630,1,1,
NS5B,9406,REF_3d_KJ470619,7631,1,1,
NS5B,9406,REF_3i_FJ407092,7631,1,1,
NS5B,9407,REF_6e_DQ314805,7632,1,1,
NS5B,9407,REF_6g_D63822,7632,1,1,
NS5B,9407,REF_6g_DQ314806,7632,1,1,
NS5B,9407,REF_6xc_KJ567651,7632,1,1,
NS5B,9408,REF_6_unassigned_KJ470622,7633,1,1,
NS5B,9409,REF_3a_JN714194,7634,1,1,
NS5B,9409,REF_4c_FJ462436,7634,1,1,
NS5B,9409,REF_6_unassigned_KJ470621,7634,1,1,
NS5B,9409,REF_6_unassigned_KJ470624,7634,1,1,
NS5B,9411,REF_3b_D49374,7636,1,1,
NS5B,9412,REF_6_unassigned_KJ470620,7637,1,1,
NS5B,9413,REF_6_unassigned_KC844039,7638,1,1,
NS5B,9414,REF_3g_JF735123,7639,1,1,
NS5B,9415,REF_2q_FN666428,7640,1,1,
NS5B,9415,REF_2_unassigned_KC197236,7640,1,1,
NS5B,9415,REF_2_unassigned_KC197237,7640,1,1,
NS5B,9418,REF_2_unassigned_KC197239,7643,1,1,
NS5B,9421,REF_2t_KC197238,7646,1,1,
NS5B,9436,REF_2_unassigned_JF735117,7661,1,1,
NS5B,9442,REF_2a_AB047639,7667,1,1,
NS5B,9442,REF_2a_D00944,7667,1,1,
NS5B,9442,REF_2d_JF735114,7667,1,1,
NS5B,9442,REF_2f_KC844042,7667,1,1,
NS5B,9442,REF_2f_KC844050,7667,1,1,
NS5B,9442,REF_2j_JF735113,7667,1,1,
NS5B,9442,REF_2r_JF735115,7667,1,1,
NS5B,9442,REF_2_D00944,7667,1,1,
NS5B,9442,REF_2_unassigned_JF735110,7667,1,1,
NS5B,9442,REF_2_unassigned_JF735116,7667,1,1,
NS5B,9442,REF_2_unassigned_JF735118,7667,1,1,
NS5B,9443,REF_2b_AB030907,7668,1,1,
NS5B,9443,REF_2b_D10988,7668,1,1,
NS5B,9443,REF_2k_AB031663,7668,1,1,
NS5B,9445,REF_2m_JF735111,7670,1,1,
NS5B,9452,REF_2_unassigned_JF735119,7677,1,1,
NS5B,9454,REF_2c_D50409,7679,1,1,
NS5B,9454,REF_2u_JF735112,7679,1,1,
NS5B,9469,REF_4_unassigned_JF735132,7694,1,1,
NS5B,9658,REF_2e_JF735120,7883,1,1,
p7,2439,REF_2b_AB661382,2251,1,1,
p7,2439,REF_2b_AB661388,2251,1,1,
p7,2504,REF_6w_EU643836,2316,1,1,
p7,2507,REF_6w_EU643834,2319,1,1,
p7,2548,REF_4g_JX227971,2360,1,1,
p7,2572,REF_1a_EF407457,2384,1,1,
p7,2617,REF_1a_HQ850279,2429,1,1,
p7,2617,REF_4w_FJ025855,2429,1,1,
p7,2617,REF_4w_FJ025856,2429,1,1,
p7,2617,REF_4_unassigned_FJ025854,2429,1,1,
p7,2629,REF_2i_DQ155561,2564,1,1,
p7,2644,REF_2l_KC197240,2579,1,1,
p7,2645,REF_4o_FJ462440,2580,1,1,
p7,2653,REF_4k_EU392171,2465,1,1,
p7,2653,REF_4v_JX227960,2465,1,1,
p7,2658,REF_4d_DQ418786,2470,1,1,
p7,2662,REF_1_unassigned_HQ537007,2474,1,1,
p7,2675,REF_4o_JX227977,2487,1,1,
p7,2676,REF_5a_AF064490,2488,1,1,
p7,2678,REF_4g_JX227963,2490,1,1,
p7,2680,REF_4v_HQ537008,2492,1,1,
p7,2683,REF_4a_DQ988074,2495,1,1,
p7,2683,REF_4v_HQ537009,2495,1,1,
p7,2684,REF_4l_JX227957,2496,1,1,
p7,2686,REF_4d_EU392172,2498,1,1,
p7,2687,REF_4m_JX227972,2499,1,1,
p7,2688,REF_4a_DQ418789,2500,1,1,
p7,2689,REF_4n_JX227970,2501,1,1,
p7,2689,REF_4r_JX227976,2501,1,1,
p7,2690,REF_4k_EU392173,2502,1,1,
p7,2694,REF_2c_JX227949,2506,1,1,
p7,2694,REF_4f_EU392175,2506,1,1,
p7,2695,REF_4f_EU392174,2507,1,1,
p7,2697,REF_4v_JX227959,2509,1,1,
p7,2699,REF_2j_HM777358,2511,1,1,
p7,2699,REF_2j_HM777359,2511,1,1,
p7,2701,REF_2k_JX227953,2513,1,1,
p7,2701,REF_4_unassigned_JX227964,2513,1,1,
p7,2702,REF_2m_JX227967,2514,1,1,
p7,2706,REF_4a_NC_009825,2518,1,1,
p7,2706,REF_4_NC_009825,2518,1,1,
p7,2707,REF_4f_EF589161,2519,1,1,
p7,2709,REF_5a_NC_009826,2521,1,1,
p7,2709,REF_5_NC_009826,2521,1,1,
p7,2710,REF_3i_JX227955,2522,1,1,
p7,2712,REF_3g_JX227954,2524,1,1,
p7,2715,REF_2a_HQ639944,2527,1,1,
p7,2721,REF_6a_HQ639936,2533,1,1,
p7,2722,REF_6a_Y12083,2534,1,1,
p7,2731,REF_1b_EU781828,2543,1,1,
p7,2737,REF_6a_AY859526,2549,1,1,
p7,2740,REF_6f_EU246936,2552,1,1,
p7,2740,REF_6v_EU158186,2552,1,1,
p7,2740,REF_6v_EU798761,2552,1,1,
p7,2742,REF_1b_EU781827,2554,1,1,
p7,2743,REF_3a_X76918,2555,1,1,
p7,2743,REF_6n_EU246938,2555,1,1,
p7,2743,REF_6o_EU246934,2555,1,1,
p7,2743,REF_6t_EU246939,2555,1,1,
p7,2744,REF_1_unassigned_AJ851228,2556,1,1,
p7,2749,REF_2i_DQ155561,2630,1,1,
p7,2749,REF_6u_EU246940,2561,1,1,
p7,2752,REF_1g_AM910652,2564,1,1,
p7,2752,REF_2i_DQ155561,2750,1,1,
p7,2752,REF_2l_KC197235,2564,1,1,
p7,2752,REF_2q_FN666428,2564,1,1,
p7,2752,REF_2q_FN666429,2564,1,1,
p7,2752,REF_2_unassigned_KC197236,2564,1,1,
p7,2752,REF_2_unassigned_KC197237,2564,1,1,
p7,2752,REF_6e_EU246931,2564,1,1,
p7,2752,REF_6e_EU246932,2564,1,1,
p7,2754,REF_6t_EF632071,2566,1,1,
p7,2755,REF_2_unassigned_KC197239,2567,1,1,
p7,2755,REF_6xa_EU408330,2567,1,1,
p7,2755,REF_6xa_EU408331,2567,1,1,
p7,2755,REF_6xa_EU408332,2567,1,1,
p7,2756,REF_1b_D90208,2568,1,1,
p7,2758,REF_2t_KC197238,2570,1,1,
p7,2758,REF_6a_EU246930,2570,1,1,
p7,2759,REF_1b_M58335,2571,1,1,
p7,2759,REF_4g_FJ462432,2571,1,1,
p7,2759,REF_6d_D84263,2571,1,1,
p7,2762,REF_3b_JQ065709,2574,1,1,
p7,2764,REF_2l_KC197240,2645,1,1,
p7,2764,REF_4d_FJ462437,2576,1,1,
p7,2764,REF_4l_FJ839870,2576,1,1,
p7,2764,REF_4_unassigned_JF735129,2576,1,1,
p7,2764,REF_4_unassigned_JF735130,2576,1,1,
p7,2765,REF_4m_FJ462433,2577,1,1,
p7,2765,REF_4o_FJ462440,2646,1,1,
p7,2765,REF_4q_FJ462434,2577,1,1,
p7,2765,REF_4_unassigned_JF735131,2577,1,1,
p7,2765,REF_6f_DQ835760,2577,1,1,
p7,2766,REF_6c_EF424629,2578,1,1,
p7,2766,REF_6_unassigned_KJ470623,2578,1,1,
p7,2766,REF_6_unassigned_KJ470625,2578,1,1,
p7,2767,REF_2l_KC197240,2765,1,1,
p7,2767,REF_4b_FJ462435,2579,1,1,
p7,2767,REF_4c_FJ462436,2579,1,1,
p7,2767,REF_4p_FJ462431,2579,1,1,
p7,2767,REF_4r_FJ462439,2579,1,1,
p7,2767,REF_4t_FJ839869,2579,1,1,
p7,2767,REF_4_unassigned_JF735127,2579,1,1,
p7,2767,REF_4_unassigned_JF735132,2579,1,1,
p7,2767,REF_4_unassigned_JF735134,2579,1,1,
p7,2767,REF_4_unassigned_JF735135,2579,1,1,
p7,2768,REF_1a_M62321,2580,1,1,
p7,2768,REF_1a_M67463,2580,1,1,
p7,2768,REF_1a_NC_004102,2580,1,1,
p7,2768,REF_1c_AY051292,2580,1,1,
p7,2768,REF_1c_AY651061,2580,1,1,
p7,2768,REF_1c_D14853,2580,1,1,
p7,2768,REF_1d_KJ439768,2580,1,1,
p7,2768,REF_1j_KJ439773,2580,1,1,
p7,2768,REF_1k_KJ439774,2580,1,1,
p7,2768,REF_1m_KJ439782,2580,1,1,
p7,2768,REF_1n_KJ439775,2580,1,1,
p7,2768,REF_1_NC_004102,2580,1,1,
p7,2768,REF_1_unassigned_KJ439777,2580,1,1,
p7,2768,REF_1_unassigned_KJ439780,2580,1,1,
p7,2768,REF_4k_FJ462438,2580,1,1,
p7,2768,REF_4o_FJ462440,2766,1,1,
p7,2768,REF_4s_JF735136,2580,1,1,
p7,2768,REF_6h_D84265,2580,1,1,
p7,2768,REF_6n_DQ835768,2580,1,1,
p7,2768,REF_6o_EF424627,2580,1,1,
p7,2768,REF_6r_EU408328,2580,1,1,
p7,2768,REF_6_unassigned_JX183549,2580,1,1,
p7,2768,REF_6_unassigned_JX183550,2580,1,1,
p7,2768,REF_MASTER_NC_004102,2580,1,1,
p7,2769,REF_1n_KJ439781,2581,1,1,
p7,2769,REF_1_unassigned_KJ439779,2581,1,1,
p7,2769,REF_6p_EF424626,2581,1,1,
p7,2769,REF_6q_EF424625,2581,1,1,
p7,2770,REF_4n_FJ462441,2582,1,1,
p7,2770,REF_4_unassigned_JF735138,2582,1,1,
p7,2770,REF_6_unassigned_DQ278891,2582,1,1,
p7,2771,REF_1h_KC248198,2583,1,1,
p7,2771,REF_1h_KC248199,2583,1,1,
p7,2771,REF_1m_KJ439778,2583,1,1,
p7,2771,REF_6i_DQ835762,2583,1,1,
p7,2771,REF_6i_DQ835770,2583,1,1,
p7,2771,REF_6j_DQ835761,2583,1,1,
p7,2771,REF_6j_DQ835769,2583,1,1,
